,Year,Month,MonthDay,WeekDay,Hour,Item,Cost
2023-05-23 13:41:00,2023,5,23,2,13,Dr. Pepper,2.0
2023-05-23 13:41:00,2023,5,23,2,13,Banana Pudding,4.0
2023-05-23 13:40:00,2023,5,23,2,13,Southern Creamy Coleslaw,2.0
2023-05-23 13:40:00,2023,5,23,2,13,Dr. Pepper,2.0
2023-05-23 13:40:00,2023,5,23,2,13,Dr. Pepper,2.0
2023-05-23 13:40:00,2023,5,23,2,13,Bob’s Country Beans,2.0
2023-05-23 13:40:00,2023,5,23,2,13,Loaded Mash Potato,1.56
2023-05-23 13:40:00,2023,5,23,2,13,30oz Hot Side,8.0
2023-05-23 13:35:00,2023,5,23,2,13,Potato Bomb,13.0
2023-05-23 13:35:00,2023,5,23,2,13,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-23 13:26:00,2023,5,23,2,13,Canned Sprite,2.0
2023-05-23 13:26:00,2023,5,23,2,13,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-23 13:26:00,2023,5,23,2,13,Southern Potato salad,2.0
2023-05-23 13:26:00,2023,5,23,2,13,Smoked Mac N Cheese,1.56
2023-05-23 13:26:00,2023,5,23,2,13,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-23 13:15:00,2023,5,23,2,13,Pulled Chicken Sandwich,12.0
2023-05-23 13:15:00,2023,5,23,2,13,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 13:15:00,2023,5,23,2,13,Canned Sprite,2.0
2023-05-23 13:15:00,2023,5,23,2,13,Canned Sprite,2.0
2023-05-23 13:12:00,2023,5,23,2,13,Banana Pudding,4.0
2023-05-23 13:12:00,2023,5,23,2,13,Loaded Mash Potato,2.0
2023-05-23 13:12:00,2023,5,23,2,13,Green Beans,1.56
2023-05-23 13:12:00,2023,5,23,2,13,1lb Sliced Brisket,32.0
2023-05-23 13:08:00,2023,5,23,2,13,Brisk iced tea,2.0
2023-05-23 13:08:00,2023,5,23,2,13,Jal Cheddar Sausage__combo,0.0
2023-05-23 13:08:00,2023,5,23,2,13,Pulled Pork__combo,9.5
2023-05-23 13:08:00,2023,5,23,2,13,Bob’s Country Beans__combo,0.0
2023-05-23 13:08:00,2023,5,23,2,13,Green Beans__combo,0.0
2023-05-23 13:07:00,2023,5,23,2,13,Boyland Creme Soda,2.0
2023-05-23 13:05:00,2023,5,23,2,13,Potato Bomb,13.0
2023-05-23 13:05:00,2023,5,23,2,13,Brisket__combo,9.5
2023-05-23 13:05:00,2023,5,23,2,13,Ribs__combo,9.5
2023-05-23 13:05:00,2023,5,23,2,13,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-23 13:05:00,2023,5,23,2,13,Bob’s Country Beans__combo,0.0
2023-05-23 13:05:00,2023,5,23,2,13,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 13:05:00,2023,5,23,2,13,Banana Pudding,4.0
2023-05-23 13:00:00,2023,5,23,2,13,Banana Pudding,4.0
2023-05-23 13:00:00,2023,5,23,2,13,Loaded Mash Potato,2.0
2023-05-23 13:00:00,2023,5,23,2,13,Lg Pulled Pork Sandwich 1/2 Lb,14.0
2023-05-23 12:59:00,2023,5,23,2,12,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-23 12:57:00,2023,5,23,2,12,Canned Coke,2.0
2023-05-23 12:57:00,2023,5,23,2,12,Potato Bomb,13.0
2023-05-23 12:53:00,2023,5,23,2,12,1/2 Lb Sliced Brisket,16.0
2023-05-23 12:49:00,2023,5,23,2,12,1/4 Slab Rib,10.0
2023-05-23 12:49:00,2023,5,23,2,12,Green Beans,2.0
2023-05-23 12:49:00,2023,5,23,2,12,Boyland Creme Soda,2.0
2023-05-23 12:46:00,2023,5,23,2,12,Mountain Dew,2.0
2023-05-23 12:46:00,2023,5,23,2,12,Lg Pulled Pork Sandwich 1/2 Lb,14.0
2023-05-23 12:46:00,2023,5,23,2,12,Banana Pudding,4.0
2023-05-23 12:46:00,2023,5,23,2,12,Smoked Mac-N-Cheese,2.0
2023-05-23 12:42:00,2023,5,23,2,12,Brisket__combo,9.5
2023-05-23 12:42:00,2023,5,23,2,12,Pulled Pork__combo,9.5
2023-05-23 12:42:00,2023,5,23,2,12,Southern Creamy Coleslaw__combo,0.0
2023-05-23 12:42:00,2023,5,23,2,12,Southern Potato salad__combo,0.0
2023-05-23 12:39:00,2023,5,23,2,12,Texas Plate 3,29.0
2023-05-23 12:35:00,2023,5,23,2,12,Brisket Mac Bowl,15.0
2023-05-23 12:35:00,2023,5,23,2,12,Banana Pudding,4.0
2023-05-23 12:35:00,2023,5,23,2,12,Canned Diet Coke,2.0
2023-05-23 12:34:00,2023,5,23,2,12,Green Beans,2.0
2023-05-23 12:34:00,2023,5,23,2,12,1/2 Lb Sliced Brisket,16.0
2023-05-23 12:34:00,2023,5,23,2,12,Red Ribbon Almond Cream Soda,2.0
2023-05-23 12:33:00,2023,5,23,2,12,Bob’s Country Beans,2.0
2023-05-23 12:33:00,2023,5,23,2,12,Bobs Country Beans,1.56
2023-05-23 12:33:00,2023,5,23,2,12,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 12:30:00,2023,5,23,2,12,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 12:30:00,2023,5,23,2,12,Banana Pudding,4.0
2023-05-23 12:30:00,2023,5,23,2,12,Smoked Mac-N-Cheese,2.0
2023-05-23 12:29:00,2023,5,23,2,12,Loaded Mash Potato,2.0
2023-05-23 12:29:00,2023,5,23,2,12,1/2 Slab Rib,19.0
2023-05-23 12:26:00,2023,5,23,2,12,Sloppy Hog Sandwich,11.0
2023-05-23 12:26:00,2023,5,23,2,12,Brisk iced tea,2.0
2023-05-23 12:26:00,2023,5,23,2,12,Loaded Mash Potato,2.0
2023-05-23 12:22:00,2023,5,23,2,12,Beef Sausage__combo,9.5
2023-05-23 12:22:00,2023,5,23,2,12,Pulled Pork__combo,9.5
2023-05-23 12:22:00,2023,5,23,2,12,Mashed Potatoes__combo,0.0
2023-05-23 12:22:00,2023,5,23,2,12,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-23 12:22:00,2023,5,23,2,12,Southern Potato salad,2.0
2023-05-23 12:22:00,2023,5,23,2,12,Sloppy Hog Sandwich,11.0
2023-05-23 12:22:00,2023,5,23,2,12,Canned Coke,2.0
2023-05-23 12:07:00,2023,5,23,2,12,Canned Diet Coke,2.0
2023-05-23 12:07:00,2023,5,23,2,12,Banana Pudding,4.0
2023-05-23 12:07:00,2023,5,23,2,12,A&W Rootbeer,2.0
2023-05-23 12:07:00,2023,5,23,2,12,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 12:07:00,2023,5,23,2,12,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 12:06:00,2023,5,23,2,12,Canned Coke,2.0
2023-05-23 12:06:00,2023,5,23,2,12,Side Stack,5.0
2023-05-23 12:06:00,2023,5,23,2,12,Side Stack,5.0
2023-05-23 12:06:00,2023,5,23,2,12,Canned Sprite,2.0
2023-05-23 12:00:00,2023,5,23,2,12,Smoked Mac-N-Cheese,2.0
2023-05-23 12:00:00,2023,5,23,2,12,Orange Nehi Bottle,2.0
2023-05-23 12:00:00,2023,5,23,2,12,Full Slab Rib,32.0
2023-05-23 12:00:00,2023,5,23,2,12,Potato Bomb,13.0
2023-05-23 12:00:00,2023,5,23,2,12,Loaded Mash Potato,2.0
2023-05-23 12:00:00,2023,5,23,2,12,Bobs Country Beans,1.56
2023-05-23 11:56:00,2023,5,23,2,11,Loaded Mash Potato,2.0
2023-05-23 11:56:00,2023,5,23,2,11,Bobs Country Beans,1.56
2023-05-23 11:56:00,2023,5,23,2,11,1/2 Lb Sliced Brisket,16.0
2023-05-23 11:55:00,2023,5,23,2,11,Canned Diet Coke,2.0
2023-05-23 11:55:00,2023,5,23,2,11,Side Stack,5.0
2023-05-23 11:53:00,2023,5,23,2,11,Bob’s Country Beans,2.0
2023-05-23 11:53:00,2023,5,23,2,11,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-23 11:52:00,2023,5,23,2,11,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-23 11:51:00,2023,5,23,2,11,Texas Plate 3,29.0
2023-05-23 11:47:00,2023,5,23,2,11,Texas Plate 3,29.0
2023-05-23 11:47:00,2023,5,23,2,11,Dr. Pepper,2.0
2023-05-23 11:47:00,2023,5,23,2,11,Texas Plate 3,29.0
2023-05-23 11:47:00,2023,5,23,2,11,Canned Diet Coke,2.0
2023-05-23 11:47:00,2023,5,23,2,11,Banana Pudding,4.0
2023-05-23 11:46:00,2023,5,23,2,11,Beef Sausage__combo,9.5
2023-05-23 11:46:00,2023,5,23,2,11,Brisket__combo,9.5
2023-05-23 11:46:00,2023,5,23,2,11,Bob’s Country Beans__combo,0.0
2023-05-23 11:46:00,2023,5,23,2,11,Bob’s Country Beans__combo,0.0
2023-05-23 11:43:00,2023,5,23,2,11,Brisket__combo,9.5
2023-05-23 11:43:00,2023,5,23,2,11,Beef Sausage__combo,9.5
2023-05-23 11:43:00,2023,5,23,2,11,Bob’s Country Beans__combo,0.0
2023-05-23 11:43:00,2023,5,23,2,11,Southern Potato salad__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Burnt Ends__combo,9.75
2023-05-23 11:34:00,2023,5,23,2,11,Pulled Pork__combo,9.75
2023-05-23 11:34:00,2023,5,23,2,11,Ribs__combo,9.75
2023-05-23 11:34:00,2023,5,23,2,11,Jal Cheddar Sausage__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Mashed Potatoes__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Bob’s Country Beans__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Burnt Ends__combo,9.5
2023-05-23 11:34:00,2023,5,23,2,11,Ribs__combo,9.5
2023-05-23 11:34:00,2023,5,23,2,11,Southern Potato salad__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Bob’s Country Beans__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Boyland Creme Soda,2.0
2023-05-23 11:34:00,2023,5,23,2,11,Canned Coke,2.0
2023-05-23 11:34:00,2023,5,23,2,11,Mountain Dew,2.0
2023-05-23 11:34:00,2023,5,23,2,11,Brisket__combo,9.5
2023-05-23 11:34:00,2023,5,23,2,11,Ribs__combo,9.5
2023-05-23 11:34:00,2023,5,23,2,11,Green Beans__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,A&W Rootbeer,2.0
2023-05-23 11:34:00,2023,5,23,2,11,Brisket__combo,9.5
2023-05-23 11:34:00,2023,5,23,2,11,Burnt Ends__combo,9.5
2023-05-23 11:34:00,2023,5,23,2,11,Green Beans__combo,0.0
2023-05-23 11:34:00,2023,5,23,2,11,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-23 11:29:00,2023,5,23,2,11,Brisket__combo,9.5
2023-05-23 11:29:00,2023,5,23,2,11,Burnt Ends__combo,9.5
2023-05-23 11:29:00,2023,5,23,2,11,Mashed Potatoes__combo,0.0
2023-05-23 11:29:00,2023,5,23,2,11,Mashed Potatoes__combo,0.0
2023-05-23 11:24:00,2023,5,23,2,11,Mountain Dew,2.0
2023-05-23 11:24:00,2023,5,23,2,11,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-23 11:24:00,2023,5,23,2,11,Chicken Mac Bowl,16.0
2023-05-23 11:24:00,2023,5,23,2,11,Mountain Dew,2.0
2023-05-23 11:21:00,2023,5,23,2,11,1/2 LB Texas Beef Sausage,11.0
2023-05-23 11:21:00,2023,5,23,2,11,1/2 LB Texas Beef Sausage,11.0
2023-05-23 11:17:00,2023,5,23,2,11,Smoked Mac-N-Cheese,2.0
2023-05-23 11:17:00,2023,5,23,2,11,Smoked Mac N Cheese,1.56
2023-05-23 11:17:00,2023,5,23,2,11,1/2 LB Texas Beef Sausage,11.0
2023-05-23 11:17:00,2023,5,23,2,11,1/2 LB Texas Beef Sausage,11.0
2023-05-23 11:14:00,2023,5,23,2,11,Full Slab Rib,32.0
2023-05-23 11:14:00,2023,5,23,2,11,1/2 Lb Sliced Brisket,16.0
2023-05-23 11:14:00,2023,5,23,2,11,1/2 Lb Sliced Brisket,16.0
2023-05-23 11:12:00,2023,5,23,2,11,Custom Item,30.0
2023-05-23 11:10:00,2023,5,23,2,11,1/2 LB Texas Beef Sausage,11.0
2023-05-23 11:10:00,2023,5,23,2,11,A&W Rootbeer,2.0
2023-05-23 11:10:00,2023,5,23,2,11,Southern Potato salad,2.0
2023-05-20 17:03:00,2023,5,20,6,17,Custom Item,447.0
2023-05-20 16:43:00,2023,5,20,6,16,1/2 Lb Brisket Burnt Ends,16.0
2023-05-20 16:39:00,2023,5,20,6,16,Brisket__combo,9.5
2023-05-20 16:39:00,2023,5,20,6,16,Brisket__combo,9.5
2023-05-20 16:39:00,2023,5,20,6,16,Southern Creamy Coleslaw__combo,0.0
2023-05-20 16:39:00,2023,5,20,6,16,Southern Potato salad__combo,0.0
2023-05-20 16:36:00,2023,5,20,6,16,Orange Nehi Bottle,2.0
2023-05-20 16:36:00,2023,5,20,6,16,Orange Nehi Bottle,2.0
2023-05-20 16:36:00,2023,5,20,6,16,Southern Creamy Coleslaw,2.0
2023-05-20 16:36:00,2023,5,20,6,16,2 Leg Quarters,12.0
2023-05-20 16:36:00,2023,5,20,6,16,2 Leg Quarters,12.0
2023-05-20 16:34:00,2023,5,20,6,16,Brisket__combo,9.5
2023-05-20 16:34:00,2023,5,20,6,16,Burnt Ends__combo,9.5
2023-05-20 16:34:00,2023,5,20,6,16,Bob’s Country Beans__combo,0.0
2023-05-20 16:34:00,2023,5,20,6,16,Sweet Potato Casserole__combo,0.0
2023-05-20 16:34:00,2023,5,20,6,16,Burnt Ends__combo,9.5
2023-05-20 16:34:00,2023,5,20,6,16,Brisket__combo,9.5
2023-05-20 16:34:00,2023,5,20,6,16,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 16:34:00,2023,5,20,6,16,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 16:28:00,2023,5,20,6,16,Bob’s Country Beans,2.0
2023-05-20 16:28:00,2023,5,20,6,16,Potato Salad,1.56
2023-05-20 16:28:00,2023,5,20,6,16,Smoked Mac-N-Cheese,2.0
2023-05-20 16:28:00,2023,5,20,6,16,Bobs Country Beans,1.56
2023-05-20 16:28:00,2023,5,20,6,16,Reg Chopped Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:28:00,2023,5,20,6,16,Canned Coke,2.0
2023-05-20 16:28:00,2023,5,20,6,16,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:28:00,2023,5,20,6,16,Canned Coke,2.0
2023-05-20 16:28:00,2023,5,20,6,16,Canned Coke,2.0
2023-05-20 16:28:00,2023,5,20,6,16,Smoked Mac-N-Cheese,2.0
2023-05-20 16:28:00,2023,5,20,6,16,Smoked Mac N Cheese,1.56
2023-05-20 16:28:00,2023,5,20,6,16,Reg Chopped Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:20:00,2023,5,20,6,16,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:20:00,2023,5,20,6,16,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:16:00,2023,5,20,6,16,Texas Plate 3,29.0
2023-05-20 16:16:00,2023,5,20,6,16,Additional Brisket,12.0
2023-05-20 16:16:00,2023,5,20,6,16,Burnt Ends,0.0
2023-05-20 16:16:00,2023,5,20,6,16,Creamy Smoked Mac-N-Cheese,0.0
2023-05-20 16:16:00,2023,5,20,6,16,Mashed Potatoes,0.0
2023-05-20 16:16:00,2023,5,20,6,16,Bob’s Country Beans,2.0
2023-05-20 16:16:00,2023,5,20,6,16,Bottle Water,1.0
2023-05-20 16:11:00,2023,5,20,6,16,30oz Hot Side,8.0
2023-05-20 16:11:00,2023,5,20,6,16,Green Beans,2.0
2023-05-20 16:11:00,2023,5,20,6,16,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:11:00,2023,5,20,6,16,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:11:00,2023,5,20,6,16,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 16:07:00,2023,5,20,6,16,Southern Potato salad,2.0
2023-05-20 16:07:00,2023,5,20,6,16,Green Beans,1.56
2023-05-20 16:07:00,2023,5,20,6,16,Loaded Mash Potato,2.0
2023-05-20 16:07:00,2023,5,20,6,16,Sweet Potato Casserole,1.56
2023-05-20 16:07:00,2023,5,20,6,16,Orange Nehi Bottle,2.0
2023-05-20 16:07:00,2023,5,20,6,16,Pulled Pork Mac Bowl,15.0
2023-05-20 16:07:00,2023,5,20,6,16,Lg Sliced Brisket Sandwich 1/2 Lb,17.0
2023-05-20 16:07:00,2023,5,20,6,16,Potato Bomb,13.0
2023-05-20 16:07:00,2023,5,20,6,16,Pulled Pork Mac Bowl,15.0
2023-05-20 16:07:00,2023,5,20,6,16,Smoked Mac-N-Cheese,2.0
2023-05-20 16:07:00,2023,5,20,6,16,Bobs Country Beans,1.56
2023-05-20 16:04:00,2023,5,20,6,16,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-20 15:59:00,2023,5,20,6,15,Southern Creamy Coleslaw,2.0
2023-05-20 15:59:00,2023,5,20,6,15,Potato Salad,1.56
2023-05-20 15:55:00,2023,5,20,6,15,Southern Potato salad,2.0
2023-05-20 15:55:00,2023,5,20,6,15,Potato Salad,1.56
2023-05-20 15:55:00,2023,5,20,6,15,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-20 15:55:00,2023,5,20,6,15,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-20 15:55:00,2023,5,20,6,15,Bob’s Country Beans,2.0
2023-05-20 15:55:00,2023,5,20,6,15,Bobs Country Beans,1.56
2023-05-20 15:55:00,2023,5,20,6,15,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 15:46:00,2023,5,20,6,15,Loaded Mash Potato,2.0
2023-05-20 15:46:00,2023,5,20,6,15,Sweet Potato Casserole,2.0
2023-05-20 15:46:00,2023,5,20,6,15,Bobs Country Beans,1.56
2023-05-20 15:46:00,2023,5,20,6,15,1/2 Lb Brisket Burnt Ends,16.0
2023-05-20 15:37:00,2023,5,20,6,15,Loaded Mash Potato,2.0
2023-05-20 15:37:00,2023,5,20,6,15,Bobs Country Beans,1.56
2023-05-20 15:37:00,2023,5,20,6,15,Reg Chopped Brisket Sandwich 1/3 Lb,14.0
2023-05-20 15:37:00,2023,5,20,6,15,Smoked Mac-N-Cheese,2.0
2023-05-20 15:37:00,2023,5,20,6,15,Pulled Chicken Sandwich,12.0
2023-05-20 15:37:00,2023,5,20,6,15,Canned Diet Coke,2.0
2023-05-20 15:37:00,2023,5,20,6,15,Red Ribbon Almond Cream Soda,2.0
2023-05-20 15:20:00,2023,5,20,6,15,Mountain Dew,2.0
2023-05-20 15:20:00,2023,5,20,6,15,Brisket__combo,9.75
2023-05-20 15:20:00,2023,5,20,6,15,Burnt Ends__combo,9.75
2023-05-20 15:20:00,2023,5,20,6,15,Pulled Pork__combo,9.75
2023-05-20 15:20:00,2023,5,20,6,15,Chicken__combo,9.75
2023-05-20 15:20:00,2023,5,20,6,15,Green Beans__combo,0.0
2023-05-20 15:20:00,2023,5,20,6,15,Bob’s Country Beans__combo,0.0
2023-05-20 15:20:00,2023,5,20,6,15,Mashed Potatoes__combo,0.0
2023-05-20 15:16:00,2023,5,20,6,15,Texas Plate 3,29.0
2023-05-20 15:14:00,2023,5,20,6,15,Brisket__combo,9.75
2023-05-20 15:14:00,2023,5,20,6,15,Pulled Pork__combo,9.75
2023-05-20 15:14:00,2023,5,20,6,15,Jal Cheddar Sausage__combo,0.0
2023-05-20 15:14:00,2023,5,20,6,15,Beef Sausage__combo,9.75
2023-05-20 15:14:00,2023,5,20,6,15,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 15:14:00,2023,5,20,6,15,Bob’s Country Beans__combo,0.0
2023-05-20 15:14:00,2023,5,20,6,15,Southern Creamy Coleslaw__combo,0.0
2023-05-20 15:14:00,2023,5,20,6,15,Boyland Creme Soda,2.0
2023-05-20 15:11:00,2023,5,20,6,15,Banana Pudding,4.0
2023-05-20 15:11:00,2023,5,20,6,15,Banana Pudding,4.0
2023-05-20 15:11:00,2023,5,20,6,15,Banana Pudding,4.0
2023-05-20 15:11:00,2023,5,20,6,15,Brisk iced tea,2.0
2023-05-20 15:11:00,2023,5,20,6,15,1/2 Lb Sliced Brisket,16.0
2023-05-20 15:11:00,2023,5,20,6,15,Brisork,20.0
2023-05-20 15:11:00,2023,5,20,6,15,1/2 Lb Brisket Burnt Ends,16.0
2023-05-20 15:11:00,2023,5,20,6,15,RC Cola,2.0
2023-05-20 15:11:00,2023,5,20,6,15,Brisket Mac Bowl,15.0
2023-05-20 15:11:00,2023,5,20,6,15,Bob’s Country Beans,2.0
2023-05-20 15:11:00,2023,5,20,6,15,Southern Creamy Coleslaw,2.0
2023-05-20 15:11:00,2023,5,20,6,15,Potato Salad,1.56
2023-05-20 15:10:00,2023,5,20,6,15,Brisket__combo,9.5
2023-05-20 15:10:00,2023,5,20,6,15,Burnt Ends__combo,9.5
2023-05-20 15:10:00,2023,5,20,6,15,Bob’s Country Beans__combo,0.0
2023-05-20 15:10:00,2023,5,20,6,15,Bob’s Country Beans__combo,0.0
2023-05-20 15:10:00,2023,5,20,6,15,Canned Sprite,2.0
2023-05-20 15:10:00,2023,5,20,6,15,Southern Potato salad,2.0
2023-05-20 15:08:00,2023,5,20,6,15,Smoked Mac-N-Cheese,2.0
2023-05-20 15:08:00,2023,5,20,6,15,Smoked Mac N Cheese,1.56
2023-05-20 15:08:00,2023,5,20,6,15,Reg Pulled Pork Sandwich 1/3 Lb,10.0
2023-05-20 15:01:00,2023,5,20,6,15,Canned Coke,2.0
2023-05-20 15:01:00,2023,5,20,6,15,Canned Coke,2.0
2023-05-20 15:01:00,2023,5,20,6,15,Banana Pudding,4.0
2023-05-20 15:01:00,2023,5,20,6,15,Moon Pie,1.0
2023-05-20 15:01:00,2023,5,20,6,15,2 Leg Quarters,12.0
2023-05-20 15:01:00,2023,5,20,6,15,Pulled Pork Mac Bowl,15.0
2023-05-20 15:01:00,2023,5,20,6,15,Pulled Chicken Sandwich,12.0
2023-05-20 15:01:00,2023,5,20,6,15,Smoked Mac-N-Cheese,2.0
2023-05-20 15:01:00,2023,5,20,6,15,Smoked Mac N Cheese,1.56
2023-05-20 15:01:00,2023,5,20,6,15,Bob’s Country Beans,2.0
2023-05-20 15:01:00,2023,5,20,6,15,Smoked Mac N Cheese,1.56
2023-05-20 14:56:00,2023,5,20,6,14,2 Leg Quarters,12.0
2023-05-20 14:56:00,2023,5,20,6,14,Jal Cheddar Sausage__combo,0.0
2023-05-20 14:56:00,2023,5,20,6,14,Brisket__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Chicken__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Pulled Pork__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Bob’s Country Beans__combo,0.0
2023-05-20 14:56:00,2023,5,20,6,14,Bob’s Country Beans__combo,0.0
2023-05-20 14:56:00,2023,5,20,6,14,Sweet Potato Casserole__combo,0.0
2023-05-20 14:56:00,2023,5,20,6,14,Burnt Ends__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Chicken__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Beef Sausage__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Pulled Pork__combo,9.75
2023-05-20 14:56:00,2023,5,20,6,14,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 14:56:00,2023,5,20,6,14,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 14:56:00,2023,5,20,6,14,Mashed Potatoes__combo,0.0
2023-05-20 14:53:00,2023,5,20,6,14,Brisket__combo,9.75
2023-05-20 14:53:00,2023,5,20,6,14,Burnt Ends__combo,9.75
2023-05-20 14:53:00,2023,5,20,6,14,Ribs__combo,9.75
2023-05-20 14:53:00,2023,5,20,6,14,Jal Cheddar Sausage__combo,0.0
2023-05-20 14:53:00,2023,5,20,6,14,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 14:53:00,2023,5,20,6,14,Sweet Potato Casserole__combo,0.0
2023-05-20 14:53:00,2023,5,20,6,14,Southern Creamy Coleslaw__combo,0.0
2023-05-20 14:43:00,2023,5,20,6,14,Brisket__combo,9.5
2023-05-20 14:43:00,2023,5,20,6,14,Jal Cheddar Sausage__combo,0.0
2023-05-20 14:43:00,2023,5,20,6,14,Southern Potato salad__combo,0.0
2023-05-20 14:43:00,2023,5,20,6,14,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 14:43:00,2023,5,20,6,14,Chicken__combo,9.5
2023-05-20 14:43:00,2023,5,20,6,14,Brisket__combo,9.5
2023-05-20 14:43:00,2023,5,20,6,14,Bob’s Country Beans__combo,0.0
2023-05-20 14:43:00,2023,5,20,6,14,Sweet Potato Casserole__combo,0.0
2023-05-20 14:41:00,2023,5,20,6,14,Banana Pudding,4.0
2023-05-20 14:41:00,2023,5,20,6,14,1/2 Slab Rib,19.0
2023-05-20 14:41:00,2023,5,20,6,14,Texas Plate 3,29.0
2023-05-20 14:41:00,2023,5,20,6,14,Boyland Creme Soda,2.0
2023-05-20 14:41:00,2023,5,20,6,14,Orange Nehi Bottle,2.0
2023-05-20 14:38:00,2023,5,20,6,14,Brisket__combo,9.75
2023-05-20 14:38:00,2023,5,20,6,14,Burnt Ends__combo,9.75
2023-05-20 14:38:00,2023,5,20,6,14,Ribs__combo,9.75
2023-05-20 14:38:00,2023,5,20,6,14,Chicken__combo,9.75
2023-05-20 14:38:00,2023,5,20,6,14,Bob’s Country Beans__combo,0.0
2023-05-20 14:38:00,2023,5,20,6,14,Sweet Potato Casserole__combo,0.0
2023-05-20 14:38:00,2023,5,20,6,14,Creamy Smoked Mac-N-Cheese__combo,0.0
2023-05-20 14:38:00,2023,5,20,6,14,Bottle Water,1.0
2023-05-20 14:38:00,2023,5,20,6,14,Bottle Water,1.0
2023-05-20 14:38:00,2023,5,20,6,14,Bottle Water,1.0
2023-05-20 14:35:00,2023,5,20,6,14,30oz Hot Side,8.0
2023-05-20 14:35:00,2023,5,20,6,14,Smoked Mac-N-Cheese,2.0
2023-05-20 14:35:00,2023,5,20,6,14,Banana Pudding,4.0
2023-05-20 14:35:00,2023,5,20,6,14,Banana Pudding,4.0
2023-05-20 14:35:00,2023,5,20,6,14,Sloppy Hog Sandwich,11.0
2023-05-20 14:35:00,2023,5,20,6,14,Reg Sliced Brisket Sandwich 1/3 Lb,14.0
2023-05-20 14:35:00,2023,5,20,6,14,Texas Plate 3,29.0
2023-05-20 14:31:00,2023,5,20,6,14,Brisket__combo,9.5
2023-05-20 14:31:00,2023,5,20,6,14,Burnt Ends__combo,9.5
2023-05-20 14:31:00,2023,5,20,6,14,Bob’s Country Beans__combo,0.0
2023-05-20 14:31:00,2023,5,20,6,14,Southern Creamy Coleslaw__combo,0.0
2023-05-20 14:30:00,2023,5,20,6,14,Canned Coke,2.0
2023-05-20 14:30:00,2023,5,20,6,14,Canned Coke,2.0
2023-05-20 14:30:00,2023,5,20,6,14,Banana Pudding,4.0
